#c_date	cloud
238986181	0
238995199	0
239004216	0
239013234	0.125
239072611	0
239081607	0
239090602	0.25
239099598	0.25
239159041	0
239168014	0
239176987	0
239185960	0
239245470	0.375
239254420	0.5
239263371	0.5
239272321	1
239331900	0.5
239340827	0.125
239349754	0
239358681	0
239418329	0
239427233	0
239436136	0
239445040	0
239504759	0
239513638	0
239522518	0
239531397	0
239591188	0.625
239600043	0
239608899	0
239617754	0
239677618	0
239686448	0
239695279	0
239704109	0
239764047	0
239772852	0
239781658	0
239790463	0
239850477	0
239859257	0
239868036	0
239876816	0
239936906	0.375
239945660	0.25
239954414	0.375
239963168	0.375
240023336	0.625
240032063	0.75
240040791	0.75
240049518	0.5
240109765	0.375
240118466	0.5
240127167	0.375
240135868	0.375
240196194	0
240204868	0
240213543	0
240222217	0
240282623	0
240291270	0
240299917	0
240308564	0.25
240369053	0.25
240377672	0.25
240386292	0.25
240394911	0.25
240455482	0.125
240464073	0.125
240472665	0.125
240481256	0.125
240541911	0.25
240550474	0.375
240559038	0.5
240567601	1
240628340	0.5
240636875	0.625
240645410	0.75
240653945	0.5
240714769	0.25
240723275	0.5
240731781	0.75
240740287	0.875
240801198	0.5
240809675	0.375
240818152	0.375
240826629	0.625
240887627	0.875
240896075	0.25
240904522	0
240912970	0
240974056	0
240982474	0
240990892	0
240999310	0
241060485	0
241068873	0
241077261	0
241085649	0
241146914	0
241155272	0
241163629	0
241171987	0
241233343	0.25
241241670	0.875
241249998	0.75
241258325	0.75
241319772	0
241328068	0
241336365	0.25
241344661	1
241406201	0.875
241414466	1
241422732	0.875
241430997	1
241492630	0.75
241500864	0.875
241509099	1
241517333	0.25
241579059	0.125
241587262	0.25
241595464	0.5
241603667	0.875
241665488	0.5
241673659	0.25
241681830	0.125
241690001	0
241751917	0
241760056	0
241768195	0
241776334	0
241838346	0
241846453	0
241854559	0
241862666	0
241924776	0.25
241932850	0.125
241940924	0.125
241948998	0
242011205	0.625
242019246	0.75
242027288	0.625
242035329	0.5
242097634	0.125
242105642	0.5
242113651	0.25
242121659	0.125
242184064	1
242192039	1
242200014	1
242207989	0.75
242270494	0.125
242278436	0.25
242286377	0.125
242294319	0.25
242356923	0.125
242364831	0
242372740	0
242380648	0
242443353	0
242451227	0
242459102	0
242466976	0
242529783	0
242537623	0
242545464	0
242553304	0
242616214	0.125
242624020	0.125
242631826	0.125
242639632	0.125
242702644	0
242710416	0
242718187	0
242725959	0
242789075	0
242796812	0
242804548	0
242812285	0
242875506	0.125
242883208	0.125
242890910	0
242898612	0
242961937	0.75
242969604	0.875
242977271	1
242984938	1
243048368	0.75
243056000	0.5
243063631	0.375
243071263	0.25
243134800	0.125
243142396	0.25
243149993	0.375
243157589	0.375
243221232	1
243228793	0.875
243236353	0.125
243243914	0
243307664	0
243315189	0.25
243322714	1
243330239	1
243394096	1
243401585	0.625
243409074	0.875
243416563	1
243480529	0.375
243487982	1
243495435	0.75
243502888	1
243566962	0
243574379	0
243581795	0
243589212	0
243653395	0
243660775	0
243668156	0
243675536	0
243739829	0
243747173	0
243754516	0.25
243761860	1
243826263	0
243833570	0
243840877	0
243848184	0
243912698	0.5
243919968	0.75
243927238	1
243934508	1
243999133	0
244006366	0
244013599	0
244020832	0
244085568	0.125
244092764	0
244099960	0.125
244107156	0.625
244172004	0.5
244179163	0.875
244186321	0.75
244193480	0.875
244258440	0.5
244265561	0.75
244272683	1
244279804	1
244344876	0.5
244351960	0.875
244359044	0.5
244366128	0.5
244431313	0.25
244438359	0.375
244445406	0.375
244452452	0.375
244517751	0.5
244524759	0.375
244531768	0.125
244538776	0.125
244604189	0.125
244611160	0
244618130	0
244625101	0
244690628	0.125
244697560	0.25
244704493	0.125
244711425	0.125
244777067	0.75
244783961	0.625
244790856	0.25
244797750	0.125
244863506	0.5
244870362	0.375
244877219	0.5
244884075	0.625
244949946	0
244956764	0
244963583	0
244970401	0
245036387	0
245043167	0
245049947	0
245056727	0
245122828	0
245129570	0
245136311	0
245143053	0
245209270	0
245215973	0
245222676	0
245229379	0
245295712	0
245302377	0
245309041	0
245315706	0
245382155	0
245388781	0
245395407	0
245402033	0
245468598	0
245475186	0
245481773	0
245488361	0
245555042	0.875
245561591	0.75
245568141	0.5
245574690	0.375
245641487	0
245647998	0
245654508	0
245661019	0
245727932	0
245734404	0
245740876	0
245747348	0
245814378	0
245820811	0
245827245	0
245833678	0
245900824	0
245907219	0
245913614	0
245920009	0
245987271	0
245993627	0
245999984	0
246006340	0
246073719	0
246080037	0
246086354	0
246092672	0
246160167	0
246166446	0
246172726	0
246179005	0
246246616	0.5
246252857	0.5
246259097	0.75
246265338	1
246333065	0.25
246339268	0.125
246345470	0.25
246351673	0.625
246419515	1
246425679	1
246431844	1
246438008	1
246505965	0
246512091	0.125
246518218	0.5
246524344	0.25
246592417	0
246598505	0
246604593	0
246610681	0
246678868	0
246684918	0
246690969	0
246697019	0
246765320	0
246771332	0
246777345	0
246783357	0
246851773	0
246857748	0
246863722	0
246869697	0.125
246938226	0.375
246944163	0.25
246950101	0.25
246956038	0.25
247024680	0.25
247030580	0.125
247036480	0.125
247042380	0.125
247111135	0.125
247116998	0.25
247122860	0.375
247128723	0.5
247197589	0.375
247203415	0.125
247209241	0
247215067	0
247284045	0.125
247289834	0.25
247295624	0.125
247301413	0
247370500	0.125
247376253	0.125
247382006	0.125
247387759	0.125
247456957	0.125
247462674	0.125
247468390	0.125
247474107	0.125
247543413	0
247549094	0.125
247554775	0.25
247560456	0.375
247629870	0.375
247635516	0.25
247641161	0.125
247646807	0
247716328	0.375
247721938	0.5
247727549	0.625
247733159	0.625
247802785	0.375
247808361	0.375
247813936	0.375
247819512	0.375
247889243	0.375
247894784	0.375
247900325	0.375
247905866	0.375
247975701	0
247981208	0
247986716	0
247992223	0
248062160	0
248067633	0
248073107	0
248078580	0
248148619	0.375
248154059	0.125
248159499	0.125
248164939	0.25
248235078	1
248240485	1
248245893	1
248251300	1
248321537	0.5
248326912	0.625
248332287	0.875
248337662	1
248407996	0.25
248413339	0
248418683	0
248424026	0
248494455	0
248499767	0
248505079	0
248510391	0
248580914	0
248586196	0
248591477	0
248596759	0
248667373	0.125
248672624	0.125
248677876	0.125
248683127	0.125
248753832	0
248759054	0
248764276	0
248769498	0
248840291	0.5
248845484	0.5
248850677	0.25
248855870	0.25
248926750	0.5
248931915	0.5
248937079	0.875
248942244	0.5
249013209	0.25
249018346	0.5
249023483	0.125
249028620	0.25
249099667	0.625
249104777	0.5
249109888	1
249114998	1
249186125	0
249191209	0.25
249196294	0.5
249201378	0.25
249272583	0.125
249277642	0
249282700	0
249287759	0
249359040	0
249364074	0
249369109	0
249374143	0.125
249445497	0
249450507	0
249455518	0
249460528	0
249531954	0
249536941	0
249541929	0
249546916	0
249618409	0
249623374	0
249628340	0
249633305	0
249704864	0
249709808	0
249714752	0
249719696	0
249791319	0
249796242	0
249801166	0
249806089	0.125
249877773	0
249882677	0
249887580	0
249892484	0
249964226	0
249969111	0
249973996	0
249978881	0
250050678	0
250055546	0
250060413	0
250065281	0
250137129	0.875
250141980	0.75
250146831	0
250151682	0
250223579	0
250228414	0
250233250	0
250238085	0
250310028	0
250314849	0
250319669	0
250324490	0
250396476	0
250401283	0
250406090	0
250410897	0
250482923	0
250487717	0
250492512	0
250497306	0
250569369	0
250574152	0
250578935	0
250583718	0
250655814	0
250660586	0
250665359	0
250670131	0
250742257	0
250747020	0
250751783	0
250756546	0
250828699	0
250833454	0
250838208	0
250842963	0
250915140	0
250919887	0
250924635	0
250929382	0
251001579	0.125
251006320	0.125
251011062	0.25
251015803	0.375
251088016	0
251092752	0
251097489	0
251102225	0
251174453	0
251179185	0
251183918	0
251188650	0
251260887	0
251265617	0
251270346	0
251275076	0
251347320	0
251352048	0
251356777	0
251361505	0
251433752	0
251438480	0
251443207	0
251447935	0
251520181	0
251524909	0
251529638	0
251534366	0
251606609	0
251611339	0
251616070	0
251620800	0
251693036	0
251697769	0
251702502	0
251707235	0
251779460	0
251784197	0
251788935	0
251793672	0
251865883	0
251870625	0
251875368	0
251880110	0
251952303	0
251957052	0
251961801	0
251966550	0
252038722	0
252043478	0
252048235	0
252052991	0
252125139	0
252129904	0
252134669	0
252139434	0
252211555	0
252216330	0
252221104	0
252225879	0
252297971	0
252302759	0
252307547	0
252312335	0
252384382	0
252389182	0
252393983	0
252398783	0
252470791	0
252475604	0
252480418	0
252485231	0
252557198	0
252562026	0
252566853	0
252571681	0
252643603	0
252648446	0
252653288	0
252658131	0
252730006	0
252734865	0
252739724	0
252744583	0
252816407	0
252821283	0.125
252826160	0.25
252831036	0.25
252902806	0.125
252907701	0.25
252912595	0.25
252917490	0.25
252989204	0.5
252994117	0.625
252999031	0.625
253003944	0.5
253075599	0.125
253080533	0.125
253085466	0.125
253090400	0.125
253161992	0
253166947	0
253171901	0
253176856	0
253248384	0
253253360	0
253258337	0
253263313	0
253334773	0
253339772	0
253344772	0
253349771	0
253421161	0.375
253426184	0.25
253431206	0.125
253436229	0
253507547	0
253512594	0
253517641	0
253522688	0
253593930	0.125
253599003	0.25
253604075	0.25
253609148	0.125
253680312	0.125
253685411	0
253690509	0
253695608	0
253766692	0
253771817	0
253776943	0
253782068	0
253853071	0
253858223	0
253863376	0
253868528	0
253939447	0
253944628	0
253949808	0
253954989	0
254025822	0
254031032	0
254036241	0
254041451	0
254112195	0
254117434	0
254122673	0
254127912	0
254198566	0
254203835	0
254209105	0
254214374	0
254284935	0
254290235	0
254295535	0
254300835	0
254371303	0
254376634	0
254381966	0
254387297	0
254457670	0
254463033	0
254468396	0
254473759	0
254544034	0
254549429	0
254554825	0
254560220	0
254630397	0
254635825	0
254641254	0
254646682	0
254716759	0
254722220	0
254727682	0
254733143	0
254803119	0
254808614	0
254814110	0
254819605	0
254889477	0
254895007	0
254900536	0
254906066	0
254975834	0
254981398	0
254986963	0
254992527	0
255062190	0
255067789	0
255073389	0
255078988	0
255148544	0
255154179	0
255159813	0
255165448	0
255234897	0
255240567	0
255246238	0
255251908	0
255321248	0
255326955	0
255332661	0
255338368	0
255407598	0
255413341	0
255419085	0
255424828	0
255493947	0
255499727	0
255505507	0
255511287	0
255580295	0
255586112	0
255591928	0
255597745	0
255666641	0
255672495	0
255678350	0
255684204	0
255752987	0
255758879	0
255764770	0
255770662	0
255839331	0
255845260	0
255851190	0
255857119	0
255925674	0
255931641	0
255937609	0
255943576	0
256012017	0
256018022	0
256024027	0
256030032	0
256098358	0
256104401	0
256110445	0
256116488	0
256184698	0
256190780	0
256196861	0
256202943	0
256271037	0
256277157	0
256283278	0
256289398	0
256357375	0.25
256363534	0.375
256369693	0.125
256375852	0
256443713	0
256449911	0
256456108	0
256462306	0
256530050	0.25
256536286	0.375
256542523	0.5
256548759	0.375
256616385	0
256622661	0
256628936	0
256635212	0
256702720	0.25
256709035	0.125
256715349	0.125
256721664	0
256789055	0.5
256795408	0.375
256801762	0.25
256808115	0.25
256875388	0.5
256881781	0.125
256888173	0
256894566	0
256961721	0.375
256968153	0.125
256974584	0
256981016	0
257048054	0.5
257054525	0
257060995	0
257067466	0
257134385	0.5
257140895	0.625
257147405	0.875
257153915	1
257220717	0.5
257227266	0
257233814	0
257240363	0
257307047	0
257313635	0
257320223	0
257326811	0
257393377	0
257400004	0
257406632	0
257413259	0
257479707	0
257486373	0
257493039	0
257499705	0
257566036	0
257572741	0
257579447	0
257586152	0
257652365	0
257659109	0
257665853	0
257672597	0
257738693	0
257745476	0
257752259	0
257759042	0
257825022	0
257831844	0
257838665	0
257845487	0
257911349	0
257918210	0
257925070	0
257931931	0
257997677	0
258004576	0
258011475	0
258018374	0
258084004	0
258090942	0
258097879	0
258104817	0
258170331	0
258177307	0
258184284	0
258191260	0
258256658	0
258263673	0
258270687	0
258277702	0
258342985	0
258350038	0
258357091	0
258364144	0
258429311	0
258436402	0
258443494	0.25
258450585	0.75
258515637	0
258522766	0
258529896	0.25
258537025	0.5
258601964	0.625
258609131	0.5
258616298	0.125
258623465	0
258688290	0
258695495	0
258702700	0
258709905	0
258774616	0
258781859	0
258789101	0
258796344	0
258860943	0
258868223	0
258875503	0
258882783	0
258947269	0
258954587	0
258961904	0
258969222	0
259033595	0
259040950	0
259048305	0
259055660	0
259119922	0
259127314	0
259134705	0
259142097	0
259206248	0
259213677	0
259221106	0
259228535	0
259292575	0
259300041	0
259307506	0
259314972	0
259378902	0
259386404	0
259393906	0
259401408	0
259465229	0
259472768	0
259480306	0
259487845	0
259551557	0
259559132	0
259566706	0
259574281	0
259637884	0
259645495	0
259653105	0.25
259660716	0.75
259724212	1
259731859	1
259739505	1
259747152	1
259810540	0.25
259818222	0.5
259825905	1
259833587	1
259896869	1
259904587	1
259912304	1
259920022	1
259983198	0.375
259990951	0.375
259998704	0.25
260006457	0.25
260069527	0.5
260077315	0.125
260085103	0.125
260092891	0.25
260155857	0.125
260163680	0
260171503	0
260179326	0
260242187	0.875
260250045	1
260257902	0.875
260265760	0
260328517	0
260336409	0
260344302	0
260352194	0
260414848	0
260422774	0
260430701	0
260438627	0
260501180	0
260509140	0
260517101	0
260525061	0
260587512	0
260595506	0
260603500	0
260611494	0
260673845	0
260681873	0.125
260689900	0.375
260697928	0.125
260760178	0.375
260768239	0.25
260776300	0
260784361	0
260846512	0.25
260854606	0.375
260862700	0
260870794	0
260932846	0
260940973	0
260949100	0
260957227	0
261019181	0
261027341	0
261035500	0
261043660	0
261105517	0
261113709	0
261121900	0
261130092	0
261191854	0.125
261200078	0.125
261208301	0.125
261216525	0
261278191	0.125
261286447	0.625
261294702	0.75
261302958	0.875
261364529	0.125
261372816	0.125
261381103	0
261389390	0
261450868	0
261459186	0
261467505	0
261475823	0
261537207	0
261545556	0
261553906	0
261562255	0
261623548	0
261631928	0
261640308	0
261648688	0
261709889	0.125
261718299	0.25
261726710	0.625
261735120	1
261796231	1
261804672	1
261813112	1
261821553	1
261882574	1
261891044	1
261899515	1
261907985	0.875
261968918	0.625
261977418	0.75
261985917	1
261994417	1
262055262	0.625
262063791	0.375
262072321	1
262080850	0.625
262141608	0.625
262150166	0.125
262158724	0
262167282	0
262227955	0
262236542	0
262245128	0
262253715	0
262314302	0
262322917	0.125
262331532	0.25
262340147	0.375
262400651	0
262409294	0
262417936	0.125
262426579	0.125
262487000	0.125
262495671	0
262504341	0
262513012	0
262573351	0
262582049	0
262590746	0
262599444	0
262659703	0
262668427	0
262677152	0
262685876	0.125
262746055	0
262754806	0
262763558	0
262772309	0
262832409	0.25
262841186	0.75
262849964	1
262858741	0.5
262918764	0
262927567	0
262936371	0
262945174	0
263005120	0
263013949	0
263022777	0
263031606	0
263091477	0
263100331	0
263109184	0
263118038	0
263177836	0
263186714	0
263195593	0
263204471	0
263264195	0
263273098	0.25
263282000	0.375
263290903	0.625
263350556	0.5
263359482	0.5
263368409	0.375
263377335	1
263436917	0.375
263445867	0.75
263454817	1
263463767	1
263523280	0.25
263532253	0.125
263541226	0.125
263550199	0.125
263609644	0
263618640	0
263627635	0
263636631	0
263696010	0.25
263705028	0.125
263714045	0
263723063	0
263782376	0.125
263791416	0.125
263800455	0
263809495	0
263868744	0.75
263877805	0.75
263886866	1
263895927	1
263955113	0
263964195	0
263973277	0
263982359	0
264041484	1
264050586	1
264059688	1
264068790	1
264127855	0
264136977	0
264146100	0
264155222	0
264214228	0
264223370	0.25
264232511	1
264241653	1
264300602	0
264309763	0
264318923	0
264328084	0.25
264386977	0.625
264396156	1
264405336	1
264414515	0.5
264473354	1
264482551	1
264491749	1
264500946	1
264559732	1
264568947	0.25
264578161	0
264587376	0
264646111	0
264655343	0
264664574	0
264673806	0
264732492	0
264741740	0
264750988	0
264760236	0.125
264818873	0.375
264828137	0.25
264837402	0
264846666	0
264905256	0.75
264914536	0.875
264923815	0.25
264933095	0.125
264991641	0.125
265000935	0.25
265010230	0.5
265019524	0
265078026	0.875
265087335	0.875
265096644	1
265105953	1
265164413	0.25
265173736	0.5
265183058	0.625
265192381	0.375
265250801	1
265260137	1
265269473	1
265278809	0.25
265337190	0
265346539	0
265355887	0
265365236	0
265423581	0.25
265432942	0.5
265442302	0.5
265451663	0.625
265509973	0.375
265519345	0.25
265528718	0
265538090	0
265596366	0.375
265605749	0.5
265615133	0.5
265624516	0.75
265682760	0
265692154	0
265701547	0
265710941	0
265769156	0
265778559	0
265787963	0
265797366	0
265855552	0.125
265864965	0.25
265874378	0
265883791	0
265941950	0.25
265951371	0.375
265960793	1
265970214	1
266028349	0.75
266037778	0.5
266047208	1
266056637	0.875
266114749	0
266124186	0
266133623	0
266143060	0
266201151	0.25
266210595	0.125
266220038	0.125
266229482	0.25
266287553	0.125
266297003	0
266306453	0.125
266315903	0.5
266373957	1
266383412	0.75
266392868	0.5
266402323	1
266460362	0.25
266469822	0.25
266479282	0.25
266488742	0.25
266546767	0.25
266556232	0.125
266565696	1
266575161	1
266633174	1
266642642	1
266652111	1
266661579	1
266719582	0
266729053	0
266738525	0
266747996	0
266805991	0
266815465	0
266824938	0
266834412	0
266892401	1
266901877	1
266911352	1
266920828	1
266978811	0.125
266988288	0.125
266997765	0.125
267007242	0.5
267065223	0.5
267074700	0.5
267084178	1
267093655	1
267151636	0
267161113	0
267170591	0
267180068	0
267238049	0.25
267247526	0
267257002	0
267266479	0.25
267324464	1
267333939	1
267343415	1
267352890	1
267410879	0.125
267420352	0
267429826	0
267439299	0
267497295	0
267506766	0
267516237	0
267525708	0
267583712	0
267593180	0
267602647	0
267612115	0
267670130	0
267679594	0
267689057	0
267698521	0
267756548	0
267766007	0
267775467	0
267784926	0
267842967	0
267852421	0
267861876	0
267871330	0
267929387	0
267938836	0
267948284	0
267957733	0
268015808	0
268025250	0
268034693	0
268044135	0
268102229	0
268111664	0
268121100	0
268130535	0
268188651	1
268198079	1
268207507	1
268216935	1
268275073	1
268284493	1
268293913	1
268303333	1
268361496	0
268370907	0
268380319	0
268389730	0
268447919	0
268457321	0
268466723	0
268476125	0
268534343	0.5
268543735	0.5
268553128	0.5
268562520	0.5
268620768	0.5
268630150	0.5
268639531	0.5
268648913	0.5
268707193	0
268716564	0
268725934	0
268735305	0
268793618	1
268802977	1
268812336	1
268821695	1
268880044	0.75
268889391	1
268898737	1
268908084	0.25
268966470	1
268975804	1
268985138	1
268994472	1
269052897	0
269062218	0.25
269071538	1
269080859	1
269139323	0
269148630	0
269157938	0
269167245	0
269225751	0
269235044	0
269244336	0
269253629	0.75
269312178	1
269321456	0.25
269330733	0.125
269340011	0
269398606	0.25
269407868	0
269417131	1
269426393	1
269485034	0.375
269494280	0.25
269503527	0.25
269512773	0.875
269571462	0.5
269580692	1
269589922	1
269599152	1
269657890	1
269667103	1
269676317	1
269685530	1
269744319	1
269753515	1
269762710	1
269771906	1
269830748	0.5
269839926	0.875
269849103	0.25
269858281	0.875
269917176	0.25
269926335	0.25
269935495	0.5
269944654	0.875
270003605	0.375
270012746	0.25
270021886	0.125
270031027	0
270090035	1
270099156	1
270108277	1
270117398	1
270176464	0
270185565	0
270194667	0
270203768	0
270262893	0
270271974	0
270281055	0
270290136	0
270349323	0
270358383	0
270367444	0
270376504	0
270435752	0
270444791	0.25
270453831	0.75
270462870	0.75
270522181	0
270531199	0
270540216	0
270549234	0
270608611	0
270617607	0
270626602	0
270635598	0
270695041	1
270704014	1
270712987	1
270721960	1
270781470	1
270790420	1
270799371	1
270808321	1
270867900	1
270876827	1
270885754	1
270894681	1
270954329	0
270963233	0
270972136	0
270981040	0
271040759	0
271049638	0
271058518	0
271067397	0
271127188	0.375
271136043	0.75
271144899	0.875
271153754	0.75
271213618	0.25
271222448	0.125
271231279	0.375
271240109	1
271300047	1
271308852	1
271317658	1
271326463	1
271386477	0
271395257	0
271404036	0
271412816	0
271472906	0
271481660	0
271490414	0
271499168	0
271559336	0
271568063	0
271576791	0
271585518	0
271645765	0
271654466	0
271663167	0
271671868	0
271732194	0.5
271740868	0
271749543	0.375
271758217	0.5
271818623	1
271827270	1
271835917	1
271844564	1
271905053	1
271913672	1
271922292	1
271930911	1
271991482	1
272000073	1
272008665	1
272017256	1
272077911	1
272086474	1
272095038	1
272103601	1
272164340	0
272172875	0
272181410	0
272189945	0
272250769	0
272259275	0
272267781	0
272276287	0
272337198	0
272345675	0
272354152	0.125
272362629	0.25
272423627	0
272432075	0
272440522	0
272448970	0
272510056	0
272518474	0
272526892	0
272535310	0.5
272596485	1
272604873	0.5
272613261	0
272621649	0
272682914	0
272691272	0
272699629	0
272707987	0
272769343	0.5
272777670	1
272785998	0.375
272794325	0.375
272855772	0.25
272864068	0.125
272872365	0
272880661	0
272942201	0
272950466	0
272958732	0
272966997	0
273028630	0
273036864	0
273045099	0.25
273053333	0.125
273115059	0
273123262	0
273131464	0
273139667	0
273201488	0
273209659	0
273217830	0
273226001	0
273287917	0.25
273296056	0.125
273304195	0.25
273312334	0.5
273374346	0.25
273382453	0.125
273390559	0.5
273398666	0.25
273460776	0.5
273468850	0.5
273476924	1
273484998	1
273547205	0.125
273555246	0.625
273563288	0.25
273571329	0.5
273633634	0.125
273641642	0.25
273649651	0.5
273657659	0.25
273720064	0.25
273728039	0.5
273736014	1
273743989	1
273806494	1
273814436	1
273822377	1
273830319	0.125
273892923	0
273900831	0
273908740	0
273916648	0
273979353	0
273987227	0
273995102	0
274002976	0
274065783	0
274073623	0
274081464	0
274089304	0
274152214	0
274160020	0
274167826	0
274175632	0
274238644	0
274246416	0
274254187	0
274261959	0
274325075	0.25
274332812	0.5
274340548	0.125
274348285	0.125
274411506	0
274419208	0
274426910	0
274434612	0
274497937	0
274505604	0
274513271	0.375
274520938	0.75
274584368	0
274592000	0
274599631	0
274607263	0
274670800	0.5
274678396	0.5
274685993	0.25
274693589	0.125
274757232	0.5
274764793	0.5
274772353	0.625
274779914	0.75
274843664	0.125
274851189	0
274858714	0
274866239	0
274930096	0
274937585	0
274945074	0
274952563	0
275016529	0
275023982	0
275031435	0
275038888	0
275102962	0
275110379	0
275117795	0
275125212	0
275189395	0
275196775	0
275204156	0
275211536	0
275275829	0
275283173	0
275290516	0
275297860	0
275362263	0
275369570	0
275376877	0
275384184	0
275448698	0.75
275455968	0.25
275463238	0.75
275470508	0.75
275535133	1
275542366	1
275549599	0.125
275556832	0
275621568	0.5
275628764	0.375
275635960	0.25
275643156	0.25
275708004	0.125
275715163	0.125
275722321	0.5
275729480	0.875
275794440	0
275801561	0
275808683	0
275815804	0
275880876	0.5
275887960	0.625
275895044	0.375
275902128	0.875
275967313	0.125
275974359	0
275981406	0
275988452	0
276053751	0.125
276060759	0
276067768	0
276074776	0
276140189	0
276147160	0
276154130	0
276161101	0
276226628	1
276233560	1
276240493	0
276247425	0
276313067	0.25
276319961	1
276326856	1
276333750	1
276399506	1
276406362	0
276413219	0
276420075	0
276485946	0
276492764	0
276499583	0.75
276506401	1
276572387	0
276579167	0.5
276585947	1
276592727	0.5
276658828	0
276665570	0
276672311	0.5
276679053	1
276745270	0.25
276751973	0.5
276758676	1
276765379	1
276831712	0
276838377	0
276845041	0
276851706	0.125
276918155	0.5
276924781	0.375
276931407	0.5
276938033	0.375
277004598	0.25
277011186	0.125
277017773	0
277024361	0.125
277091042	0.25
277097591	0.125
277104141	0
277110690	0.125
277177487	0
277183998	0
277190508	0
277197019	0
277263932	0.5
277270404	0.125
277276876	0
277283348	0
277350378	0
277356811	0
277363245	0
277369678	0
277436824	0
277443219	0
277449614	0
277456009	0
277523271	0
277529627	0
277535984	0
277542340	0
277609719	0.375
277616037	0.375
277622354	1
277628672	0.25
277696167	0
277702446	0
277708726	0
277715005	0
277782616	0
277788857	0
277795097	0
277801338	0
277869065	0
277875268	0.125
277881470	0.375
277887673	0.125
277955515	0.875
277961679	0.875
277967844	0.375
277974008	0.375
278041965	0
278048091	0
278054218	0
278060344	0
278128417	0.25
278134505	0.25
278140593	0.5
278146681	0.375
278214868	0
278220918	0.375
278226969	0.375
278233019	0.375
278301320	0.125
278307332	0.125
278313345	0
278319357	0
278387773	0
278393748	0
278399722	0
278405697	0
278474226	0
278480163	0
278486101	0
278492038	0
278560680	0
278566580	0
278572480	0.25
278578380	0.875
278647135	1
278652998	1
278658860	1
278664723	1
278733589	1
278739415	1
278745241	1
278751067	1
278820045	0.25
278825834	0.125
278831624	0.125
278837413	0.125
278906500	0.125
278912253	0.125
278918006	0.125
278923759	0.5
278992957	1
278998674	0.375
279004390	0.5
279010107	1
279079413	1
279085094	1
279090775	0.625
279096456	1
279165870	1
279171516	1
279177161	1
279182807	0.75
279252328	1
279257938	1
279263549	1
279269159	0.25
279338785	0.125
279344361	0.125
279349936	0
279355512	0
279425243	0.5
279430784	0.375
279436325	0.75
279441866	1
279511701	1
279517208	1
279522716	1
279528223	1
279598160	0.375
279603633	0.25
279609107	0.5
279614580	0.75
279684619	0.125
279690059	0
279695499	0
279700939	0.125
279771078	0
279776485	0
279781893	0
279787300	0
279857537	0
279862912	0
279868287	0
279873662	0
279943996	0.875
279949339	1
279954683	0
279960026	0
280030455	0
280035767	0
280041079	0
280046391	0
280116914	0
280122196	0
280127477	0
280132759	0
280203373	0
280208624	0
280213876	0
280219127	0
280289832	0.5
280295054	0.75
280300276	0.625
280305498	0.375
280376291	0.625
280381484	0.875
280386677	1
280391870	0.875
280462750	0.875
280467915	1
280473079	0.875
280478244	0
280549209	0
280554346	0
280559483	0
280564620	0
280635667	0
280640777	0
280645888	0
280650998	0
280722125	0
280727209	0
280732294	0
280737378	0
280808583	0
280813642	0
280818700	0.125
280823759	0.125
280895040	0.125
280900074	0.125
280905109	0.5
280910143	0.75
280981497	0.25
280986507	0.5
280991518	0.75
280996528	0
281067954	0
281072941	0
281077929	0
281082916	0
281154409	0
281159374	0
281164340	0
281169305	0
281240864	0.125
281245808	0.125
281250752	0.75
281255696	1
281327319	0
281332242	0
281337166	0
281342089	0
281413773	0
281418677	0
281423580	0
281428484	0
281500226	0.125
281505111	0.125
281509996	0.375
281514881	1
281586678	0.5
281591546	0.25
281596413	0.375
281601281	0.25
281673129	0
281677980	0
281682831	0
281687682	0
281759579	0
281764414	0
281769250	0
281774085	0
281846028	0.375
281850849	0.25
281855669	0.25
281860490	0.625
281932476	0.75
281937283	0.5
281942090	0.5
281946897	0.75
282018923	0.5
282023717	0.375
282028512	0.375
282033306	0.25
282105369	0.25
282110152	0.375
282114935	0.25
282119718	0.5
282191814	0
282196586	0
282201359	0
282206131	0
282278257	0
282283020	0
282287783	0.375
282292546	1
282364699	0
282369454	0
282374208	0
282378963	0
282451140	0
282455887	0
282460635	0
282465382	0
282537579	0
282542320	0
282547062	0
282551803	0
282624016	0
282628752	0
282633489	0
282638225	0
282710453	0
282715185	0
282719918	0
282724650	0
282796887	0
282801617	0
282806346	0
282811076	0
282883320	0
282888048	0
282892777	0
282897505	0
282969752	0
282974480	0
282979207	0
282983935	0.25
283056181	0
283060909	0
283065638	0
283070366	0
283142609	0
283147339	0
283152070	0
283156800	0
283229036	0
283233769	0
283238502	0
283243235	0
283315460	0
283320197	0
283324935	0
283329672	0.375
283401883	0.5
283406625	0.5
283411368	1
283416110	1
283488303	0.5
283493052	0.625
283497801	1
283502550	0.375
283574722	0.25
283579478	0.375
283584235	0.375
283588991	0
283661139	0
283665904	0
283670669	0
283675434	0
283747555	0
283752330	0
283757104	0
283761879	0
283833971	0
283838759	0
283843547	0
283848335	0
283920382	0
283925182	0
283929983	0
283934783	0
284006791	0
284011604	0
284016418	0
284021231	0
284093198	0
284098026	0
284102853	0
284107681	0
284179603	0
284184446	0
284189288	0
284194131	0
284266006	0
284270865	0
284275724	0
284280583	0
284352407	0.125
284357283	0
284362160	0
284367036	0
284438806	0
284443701	0
284448595	0.125
284453490	0
284525204	0
284530117	0.125
284535031	0.5
284539944	0.5
