#s_date	seeing
60317400	0.685668
60317700	0.794034
60318000	0.784035
60318300	0.834105
60318600	0.854327
60318900	0.932378
60319200	0.949949
60319500	0.934471
60319800	0.7775
60320100	0.736631
60320400	0.796903
60320700	0.776138
60321000	0.71044
60321300	0.641041
60321600	0.680626
60321900	0.652938
60322200	0.627335
60322500	0.535972
60322800	0.515625
60323100	0.473002
60323400	0.491516
60323700	0.505865
60324000	0.529982
60324300	0.553214
60324600	0.573883
60324900	0.602881
60325200	0.677762
60325500	0.615536
60325800	0.559793
60326100	0.4988
60326400	0.475442
60326700	0.471227
60327000	0.446781
60327300	0.433217
60327600	0.493941
60327900	0.472435
60328200	0.493503
60328500	0.471344
60328800	0.467023
60329100	0.517891
60329400	0.470543
60329700	0.447899
60330000	0.56217
60330300	0.534087
60330600	0.497171
60330900	0.530361
60331200	0.512611
60331500	0.670427
60331800	0.666616
60332100	0.646053
60332400	0.614656
60332700	0.55534
60333000	0.572104
60333300	0.53354
60333600	0.57589
60333900	0.611419
60334200	0.575969
60334500	0.586845
60334800	0.541307
60335100	0.507128
60335400	0.45049
60335700	0.527343
60336000	0.550865
60336300	0.59566
60336600	0.691583
60336900	0.696547
60337200	0.692777
60337500	0.696294
60337800	0.652005
60338100	0.726188
60338400	0.68072
60338700	0.717005
60339000	0.707001
60339300	0.73491
60339600	0.733192
60339900	0.5894
60340200	0.587355
60340500	0.630248
60340800	0.649485
60341100	0.746767
60341400	0.71531
60341700	0.751839
60342000	0.817146
60342300	0.832348
60342600	0.835949
60342900	0.786093
60343200	0.845338
60343500	0.804582
60343800	0.742816
60344100	0.829874
60344400	0.789961
60344700	0.656874
60345000	0.629795
60345300	0.648451
60345600	0.712162
60345900	0.770815
60346200	0.708732
60346500	0.709789
60346800	0.696886
60347100	0.61558
60347400	0.56028
60347700	0.568499
60348000	0.509315
60348300	0.560217
60348600	0.539805
60348900	0.496338
60349200	0.488623
60349500	0.596127
60349800	0.605731
60350100	0.617002
60350400	0.772213
60350700	0.772156
60351000	0.880523
60351300	0.904303
60351600	0.924056
60351900	0.883696
60352200	0.901978
60352500	1.01339
60352800	0.981273
60353100	0.913772
60353400	0.913238
60353700	0.848247
60354000	0.785585
60354300	0.846596
60354600	0.837444
60354900	0.811598
60355200	0.914037
60355500	0.82044
60355800	0.794293
60356100	0.755449
60356400	0.679099
60356700	0.543204
60357000	0.5259
60357300	0.498234
60357600	0.528487
60357900	0.563816
60358200	0.5268
60358500	0.566543
60358800	0.601363
60359100	0.566025
60359400	0.5514
60359700	0.602896
60360000	0.654566
60360300	0.65891
60360600	0.675377
60360900	0.728223
60361200	0.734585
60361500	0.734478
60361800	0.65176
60362100	0.644197
60362400	0.65795
60362700	0.63521
60363000	0.685652
60363300	0.68664
60363600	0.708011
60363900	0.564316
60364200	0.529694
60364500	0.576667
60364800	0.616313
60365100	0.656956
60365400	0.591504
60365700	0.546131
60366000	0.540169
60366300	0.585801
60366600	0.555575
60366900	0.575531
60367200	0.581661
60367500	0.508259
60367800	0.541004
60368100	0.561978
60368400	0.695654
60368700	0.654998
60369000	0.572171
60369300	0.615168
60369600	0.624088
60369900	0.580648
60370200	0.616849
60370500	0.609164
60370800	0.583356
60371100	0.513999
60371400	0.464964
60371700	0.443989
60372000	0.403211
60372300	0.408166
60372600	0.410728
60372900	0.43282
60373200	0.478092
60373500	0.481886
60373800	0.471059
60374100	0.488239
60374400	0.543984
60374700	0.574637
60375000	0.579928
60375300	0.628128
60375600	0.63418
60375900	0.681725
60376200	0.859539
60376500	0.880072
60376800	0.847111
60377100	0.801846
60377400	0.654384
60377700	0.688537
60378000	0.683927
60378300	0.797242
60378600	0.731713
60378900	0.729646
60379200	0.669933
60379500	0.578682
60379800	0.597996
60380100	0.513751
60380400	0.500922
60380700	0.533308
60381000	0.444275
60381300	0.482141
60381600	0.496128
60381900	0.516771
60382200	0.535284
60382500	0.570596
60382800	0.574413
60383100	0.642026
60383400	0.665274
60383700	0.651024
60384000	0.643543
60384300	0.628083
60384600	0.650407
60384900	0.601618
60385200	0.657765
60385500	0.683248
60385800	0.668348
60386100	0.638908
60386400	0.61428
60386700	0.608298
60387000	0.692359
60387300	0.72693
60387600	0.701833
60387900	0.719137
60388200	0.744834
60388500	0.708209
60388800	0.690031
60389100	0.693531
60389400	0.706591
60389700	0.825121
60390000	0.874439
60390300	1.01824
60390600	0.933134
60390900	0.900607
60391200	0.889368
60391500	0.81615
60391800	0.886044
60392100	0.9365
60392400	1.0233
60392700	0.954838
60393000	0.907915
60393300	0.951083
60393600	0.943485
60393900	0.880879
60394200	0.971934
60394500	1.0398
60394800	0.883403
60395100	0.748809
60395400	0.765137
60395700	0.850947
60396000	0.802727
60396300	0.720787
60396600	0.773269
60396900	0.779491
60397200	0.758091
60397500	0.773957
60397800	0.83716
60398100	0.816736
60398400	0.929753
60398700	0.818527
60399000	0.834316
60399300	0.852243
60399600	0.954236
60399900	0.8846
60400200	0.933011
60400500	0.95779
60400800	0.940341
60401100	0.909921
60401400	1.0294
60401700	0.978805
60402000	1.03679
60402300	0.994337
60402600	0.932716
60402900	0.866926
60403200	0.721982
60403500	0.682761
60403800	0.660793
60404100	0.669682
60404400	0.673166
60404700	0.590285
60405000	0.642304
60405300	0.592956
60405600	0.532688
60405900	0.508043
60406200	0.446077
60406500	0.486632
60406800	0.520154
60407100	0.528472
60407400	0.512534
60407700	0.582574
60408000	0.690763
60408300	0.66328
60408600	0.681408
60408900	0.783414
60409200	0.688597
60409500	0.680123
60409800	0.702162
60410100	0.690698
60410400	0.681685
60410700	0.638247
60411000	0.651297
60411300	0.591197
60411600	0.638262
60411900	0.681697
60412200	0.729614
60412500	0.696902
60412800	0.758041
60413100	0.836647
60413400	0.80119
60413700	0.757245
60414000	0.753635
60414300	0.771307
60414600	0.833666
60414900	0.764052
60415200	0.768772
60415500	0.780341
60415800	0.899056
60416100	0.821
60416400	0.851813
60416700	0.816181
60417000	0.816063
60417300	0.879025
60417600	1.00029
60417900	0.976289
60418200	0.929367
60418500	0.921478
60418800	0.891604
60419100	0.93408
60419400	0.910162
60419700	0.892596
60420000	0.960134
60420300	1.03035
60420600	1.07225
60420900	1.04773
60421200	0.893017
60421500	0.95492
60421800	0.919177
60422100	1.07257
60422400	1.09755
60422700	1.05713
60423000	0.904726
60423300	0.795712
60423600	0.704333
60423900	0.702871
60424200	0.677276
60424500	0.577259
60424800	0.601648
60425100	0.593176
60425400	0.665708
60425700	0.598095
60426000	0.572898
60426300	0.498896
60426600	0.539002
60426900	0.572409
60427200	0.593393
60427500	0.614291
60427800	0.629442
60428100	0.755244
60428400	0.699469
60428700	0.674399
60429000	0.78892
60429300	0.755073
60429600	0.791251
60429900	0.784562
60430200	0.746247
60430500	0.736731
60430800	0.79532
60431100	0.905094
60431400	0.894419
60431700	0.919061
60432000	0.971296
60432300	0.947869
60432600	1.01465
60432900	0.963796
60433200	0.810435
60433500	0.828632
60433800	0.873775
60434100	0.900864
60434400	0.881182
60434700	0.966985
60435000	1.04881
60435300	1.11899
60435600	0.977759
60435900	0.866199
60436200	0.887412
60436500	0.795095
60436800	0.880686
60437100	0.825749
60437400	0.724137
60437700	0.745452
60438000	0.729005
60438300	0.629031
60438600	0.566041
60438900	0.594686
60439200	0.59663
60439500	0.55354
60439800	0.566601
60440100	0.589411
60440400	0.624795
60440700	0.652873
60441000	0.646951
60441300	0.848475
60441600	0.746891
60441900	0.823714
60442200	0.730841
60442500	0.756773
60442800	0.719876
60443100	0.763302
60443400	0.74769
60443700	0.695844
60444000	0.753984
60444300	0.748023
60444600	0.837647
60444900	0.800587
60445200	0.761778
60445500	0.745102
60445800	0.734653
60446100	0.746555
60446400	0.787969
60446700	0.854435
60447000	0.828876
60447300	0.829559
60447600	0.837101
60447900	0.74515
60448200	0.677206
60448500	0.699656
60448800	0.712526
60449100	0.750302
60449400	0.919945
60449700	0.75998
60450000	0.740165
60450300	0.800482
60450600	0.889087
60450900	0.928243
60451200	0.971816
60451500	1.03113
60451800	0.956897
60452100	0.880559
60452400	1.00575
60452700	1.092
60453000	1.15531
60453300	1.05344
60453600	0.993071
60453900	0.92729
60454200	1.01774
60454500	0.956939
60454800	0.867067
60455100	0.765788
60455400	0.864057
60455700	0.81723
60456000	0.776894
60456300	0.816182
60456600	0.798601
60456900	0.704433
60457200	0.676183
60457500	0.651248
60457800	0.679076
60458100	0.640909
60458400	0.609565
60458700	0.641713
60459000	0.603437
60459300	0.700564
60459600	0.659026
60459900	0.611139
60460200	0.582188
60460500	0.571886
60460800	0.560626
60461100	0.544278
60461400	0.507609
60461700	0.453274
60462000	0.471692
60462300	0.461591
60462600	0.472268
60462900	0.559468
60463200	0.61689
60463500	0.540798
60463800	0.552926
60464100	0.630862
60464400	0.553457
60464700	0.539475
60465000	0.5812
60465300	0.636169
60465600	0.607348
60465900	0.689458
60466200	0.562798
60466500	0.580123
60466800	0.572209
60467100	0.499071
60467400	0.55974
60467700	0.644306
60468000	0.668623
60468300	0.708813
60468600	0.730311
60468900	0.648256
60469200	0.661403
60469500	0.588366
60469800	0.586145
60470100	0.576722
60470400	0.582106
60470700	0.655496
60471000	0.73001
60471300	0.736337
60471600	0.738341
60471900	0.681482
60472200	0.737937
60472500	0.745985
60472800	0.794242
60473100	0.737334
60473400	0.74301
60473700	0.708144
60474000	0.588091
60474300	0.575411
60474600	0.566177
60474900	0.590117
60475200	0.567795
60475500	0.581085
60475800	0.627834
60476100	0.663446
60476400	0.715999
60476700	0.634421
60477000	0.591687
60477300	0.677015
60477600	0.639172
60477900	0.593485
60478200	0.591467
60478500	0.518744
60478800	0.461025
60479100	0.474404
60479400	0.498951
60479700	0.458538
60480000	0.478774
60480300	0.510752
60480600	0.524638
60480900	0.536823
60481200	0.559322
60481500	0.530474
60481800	0.549893
60482100	0.538111
60482400	0.588854
60482700	0.62293
60483000	0.713952
60483300	0.717861
60483600	0.806682
60483900	0.899102
60484200	0.931183
60484500	0.924325
60484800	0.842755
60485100	0.74801
60485400	0.718452
60485700	0.613756
60486000	0.663019
60486300	0.787734
60486600	0.786707
60486900	0.798835
60487200	0.736522
60487500	0.858519
60487800	0.891408
60488100	0.86955
60488400	0.887478
60488700	0.949383
60489000	0.860421
60489300	0.930161
60489600	0.785075
60489900	0.70651
60490200	0.657731
60490500	0.624198
60490800	0.678409
60491100	0.568786
60491400	0.585758
60491700	0.549345
60492000	0.606064
60492300	0.652095
60492600	0.657754
60492900	0.641232
60493200	0.613638
60493500	0.622705
60493800	0.582027
60494100	0.591096
60494400	0.596513
60494700	0.616868
60495000	0.680817
60495300	0.656606
60495600	0.574279
60495900	0.629329
60496200	0.605381
60496500	0.690044
60496800	0.686711
60497100	0.711709
60497400	0.668871
60497700	0.747866
60498000	0.770201
60498300	0.815154
60498600	0.744024
60498900	0.725953
60499200	0.725402
60499500	0.726484
60499800	0.760743
60500100	0.886468
60500400	0.908161
60500700	0.936781
60501000	0.914105
60501300	0.807778
60501600	0.711036
60501900	0.711153
60502200	0.751888
60502500	0.683236
60502800	0.648271
60503100	0.61542
60503400	0.638647
60503700	0.571897
60504000	0.598848
60504300	0.588456
60504600	0.565855
60504900	0.555024
60505200	0.620303
60505500	0.685463
60505800	0.705061
60506100	0.620457
60506400	0.677085
60506700	0.672957
60507000	0.65163
60507300	0.616804
60507600	0.557331
60507900	0.605165
60508200	0.586254
60508500	0.613028
60508800	0.640623
60509100	0.639396
60509400	0.692974
60509700	0.628149
60510000	0.616045
60510300	0.734042
60510600	0.743888
60510900	0.746175
60511200	0.754759
60511500	0.677124
60511800	0.648865
60512100	0.723502
60512400	0.692139
60512700	0.651391
60513000	0.601676
60513300	0.56212
60513600	0.60453
60513900	0.613987
60514200	0.514164
60514500	0.550986
60514800	0.507529
60515100	0.456961
60515400	0.479502
60515700	0.538252
60516000	0.674909
60516300	0.722559
60516600	0.697187
60516900	0.727624
60517200	0.832974
60517500	0.816156
60517800	0.748025
60518100	0.648639
60518400	0.643203
60518700	0.712517
60519000	0.712237
60519300	0.723824
60519600	0.676166
60519900	0.560247
60520200	0.550602
60520500	0.575828
60520800	0.693969
60521100	0.778462
60521400	0.745503
60521700	0.665782
60522000	0.733683
60522300	0.660952
60522600	0.600138
60522900	0.634931
60523200	0.673338
60523500	0.680993
60523800	0.682777
60524100	0.783494
60524400	0.883166
60524700	0.748463
60525000	0.655042
60525300	0.709035
60525600	0.740494
60525900	0.766717
60526200	0.763177
60526500	0.790246
60526800	0.784385
60527100	0.869399
60527400	0.876092
60527700	0.846626
60528000	0.833049
60528300	0.859582
60528600	0.896647
60528900	0.795429
60529200	0.692137
60529500	0.67875
60529800	0.657867
60530100	0.721175
60530400	0.592005
60530700	0.560922
60531000	0.539322
60531300	0.521379
60531600	0.539283
60531900	0.583747
60532200	0.594408
60532500	0.675512
60532800	0.671163
60533100	0.710298
60533400	0.814911
60533700	0.825416
60534000	0.796073
60534300	0.663958
60534600	0.601137
60534900	0.555223
60535200	0.529701
60535500	0.523503
60535800	0.556303
60536100	0.596056
60536400	0.56368
60536700	0.55264
60537000	0.559638
60537300	0.549504
60537600	0.552957
60537900	0.627337
60538200	0.658435
60538500	0.725448
60538800	0.705602
60539100	0.714364
60539400	0.756146
60539700	0.735245
60540000	0.676633
60540300	0.70965
60540600	0.822861
60540900	0.760732
60541200	0.734837
60541500	0.72102
60541800	0.83768
60542100	0.800247
60542400	0.849307
60542700	0.78695
60543000	0.74654
60543300	0.753607
60543600	0.815998
60543900	0.808957
60544200	0.899623
60544500	0.849593
60544800	0.741646
60545100	0.699152
60545400	0.607422
60545700	0.567881
60546000	0.469151
60546300	0.443786
60546600	0.490638
60546900	0.491951
60547200	0.465542
60547500	0.458732
60547800	0.478926
60548100	0.474594
60548400	0.503495
60548700	0.531629
60549000	0.507432
60549300	0.540683
60549600	0.525647
60549900	0.559264
60550200	0.568211
60550500	0.557842
60550800	0.591719
60551100	0.520827
60551400	0.477758
60551700	0.488004
60552000	0.421906
60552300	0.362502
60552600	0.368294
60552900	0.339903
60553200	0.365508
60553500	0.352407
60553800	0.386866
60554100	0.454692
60554400	0.388254
60554700	0.397915
60555000	0.440825
60555300	0.394812
60555600	0.443361
60555900	0.446589
60556200	0.418207
60556500	0.402962
60556800	0.415219
60557100	0.426431
60557400	0.401701
60557700	0.405438
60558000	0.43606
60558300	0.483394
60558600	0.460196
60558900	0.522071
60559200	0.510021
60559500	0.538751
60559800	0.555288
60560100	0.568756
60560400	0.522986
60560700	0.498972
60561000	0.486022
60561300	0.502582
60561600	0.533537
60561900	0.583857
60562200	0.553727
60562500	0.51214
60562800	0.521168
60563100	0.505972
60563400	0.462131
60563700	0.518711
60564000	0.47987
60564300	0.498497
60564600	0.497797
60564900	0.509276
60565200	0.506122
60565500	0.432081
60565800	0.425616
60566100	0.423903
60566400	0.389017
60566700	0.367665
60567000	0.400253
60567300	0.38314
60567600	0.441863
60567900	0.462276
60568200	0.447077
60568500	0.515195
60568800	0.54708
60569100	0.552473
60569400	0.57403
60569700	0.673675
60570000	0.820898
60570300	0.79099
60570600	0.723969
60570900	0.742079
60571200	0.742529
60571500	0.753242
60571800	0.740274
60572100	0.668379
60572400	0.6426
60572700	0.67687
60573000	0.606529
60573300	0.601268
60573600	0.572988
60573900	0.559897
60574200	0.586272
60574500	0.533098
60574800	0.476668
60575100	0.56422
60575400	0.506759
60575700	0.558637
60576000	0.536048
60576300	0.605794
60576600	0.553019
60576900	0.600975
60577200	0.546591
60577500	0.485517
60577800	0.513286
60578100	0.53837
60578400	0.54414
60578700	0.563452
60579000	0.550882
60579300	0.544197
60579600	0.513291
60579900	0.512762
60580200	0.56314
60580500	0.554568
60580800	0.598687
60581100	0.544963
60581400	0.549298
60581700	0.564043
60582000	0.601803
60582300	0.526867
60582600	0.638377
60582900	0.686042
60583200	0.686432
60583500	0.690523
60583800	0.802701
60584100	0.875556
60584400	0.941017
60584700	0.851222
60585000	0.839982
60585300	0.886818
60585600	0.830666
60585900	0.864249
60586200	0.759766
60586500	0.795906
60586800	0.705766
60587100	0.664712
60587400	0.618557
60587700	0.657217
60588000	0.605227
60588300	0.555247
60588600	0.537632
60588900	0.577447
60589200	0.662836
60589500	0.654842
60589800	0.620106
60590100	0.61021
60590400	0.608649
60590700	0.615665
60591000	0.628601
60591300	0.65099
60591600	0.588824
60591900	0.554276
60592200	0.493618
60592500	0.496992
60592800	0.482354
60593100	0.536073
60593400	0.427246
60593700	0.489635
60594000	0.574904
60594300	0.615087
60594600	0.620139
60594900	0.510843
60595200	0.538286
60595500	0.575471
60595800	0.614024
60596100	0.69666
60596400	0.652211
60596700	0.574903
60597000	0.499375
60597300	0.532307
60597600	0.573325
60597900	0.572462
60598200	0.527021
60598500	0.455943
60598800	0.430724
60599100	0.409612
60599400	0.435756
60599700	0.409634
60600000	0.509675
60600300	0.53347
60600600	0.518095
60600900	0.56857
60601200	0.567873
60601500	0.584992
60601800	0.59862
60602100	0.674755
60602400	0.680389
60602700	0.690689
60603000	0.750766
60603300	0.737532
60603600	0.695413
60603900	0.772268
60604200	0.74882
60604500	0.740556
60604800	0.690829
60605100	0.726079
60605400	0.650823
60605700	0.609376
60606000	0.635442
60606300	0.591821
60606600	0.562198
60606900	0.664222
60607200	0.66029
60607500	0.620517
60607800	0.672779
60608100	0.661873
60608400	0.642613
60608700	0.707367
60609000	0.736258
60609300	0.650449
60609600	0.660147
60609900	0.610113
60610200	0.640012
60610500	0.699307
60610800	0.812555
60611100	0.921383
60611400	0.978512
60611700	0.966115
60612000	0.991561
60612300	0.946723
60612600	0.927988
60612900	0.846237
60613200	0.920851
60613500	0.944902
60613800	0.923136
60614100	0.848129
60614400	0.760831
60614700	0.757481
60615000	0.654356
60615300	0.632418
60615600	0.535015
60615900	0.609538
60616200	0.507624
60616500	0.523299
60616800	0.616455
60617100	0.580504
60617400	0.631454
60617700	0.549819
60618000	0.53014
60618300	0.594188
60618600	0.575284
60618900	0.633687
60619200	0.59541
60619500	0.55206
60619800	0.50716
60620100	0.472019
60620400	0.575942
60620700	0.628406
60621000	0.638573
60621300	0.60423
60621600	0.56948
60621900	0.582729
60622200	0.551239
60622500	0.562973
60622800	0.523593
60623100	0.508418
60623400	0.570825
60623700	0.570996
60624000	0.61403
60624300	0.615279
60624600	0.769873
60624900	0.790344
60625200	0.785166
60625500	0.756835
60625800	0.705659
60626100	0.598464
60626400	0.64216
60626700	0.567746
60627000	0.534125
60627300	0.566536
60627600	0.642732
60627900	0.65874
60628200	0.586018
60628500	0.558907
60628800	0.517284
60629100	0.462166
60629400	0.481221
60629700	0.46374
60630000	0.569195
60630300	0.645008
60630600	0.602583
60630900	0.601267
60631200	0.605736
60631500	0.605395
60631800	0.677969
60632100	0.75192
60632400	0.762566
60632700	0.77503
60633000	0.718411
60633300	0.714991
60633600	0.710142
60633900	0.704705
60634200	0.645265
60634500	0.64169
60634800	0.560717
60635100	0.568856
60635400	0.550551
60635700	0.543844
60636000	0.547589
60636300	0.546177
60636600	0.529255
60636900	0.482519
60637200	0.494008
60637500	0.501295
60637800	0.495105
60638100	0.419355
60638400	0.459669
60638700	0.479592
60639000	0.489986
60639300	0.517728
60639600	0.535413
60639900	0.501012
60640200	0.576312
60640500	0.554871
60640800	0.57318
60641100	0.691041
60641400	0.634442
60641700	0.607834
60642000	0.638005
60642300	0.71447
60642600	0.752523
60642900	0.692721
60643200	0.681245
60643500	0.644403
60643800	0.664928
60644100	0.620027
60644400	0.684132
60644700	0.558325
60645000	0.609869
60645300	0.645717
60645600	0.618425
60645900	0.627155
60646200	0.737868
60646500	0.689035
60646800	0.756189
60647100	0.873563
60647400	0.909411
60647700	0.83029
60648000	0.952411
60648300	0.940535
60648600	1.10679
60648900	1.21107
60649200	1.24423
60649500	1.12393
60649800	1.09256
60650100	1.14904
60650400	1.1844
60650700	1.14146
60651000	0.968132
60651300	1.10562
60651600	0.97794
60651900	0.866686
60652200	0.792901
60652500	0.718461
60652800	0.755372
60653100	0.755857
60653400	0.707954
60653700	0.687508
60654000	0.712212
60654300	0.707222
60654600	0.762922
60654900	0.77706
60655200	0.718214
60655500	0.738554
60655800	0.627673
60656100	0.62951
60656400	0.595188
60656700	0.682939
60657000	0.763677
60657300	0.732219
60657600	0.79525
60657900	0.819985
60658200	0.777605
60658500	0.937354
60658800	0.828902
60659100	0.776264
60659400	0.679755
60659700	0.598313
60660000	0.577616
60660300	0.599209
60660600	0.657721
60660900	0.644374
60661200	0.641374
60661500	0.681217
60661800	0.696675
60662100	0.782168
60662400	0.763874
60662700	0.631105
60663000	0.667808
60663300	0.689663
60663600	0.664215
60663900	0.745611
60664200	0.684262
60664500	0.63882
60664800	0.642862
60665100	0.63476
60665400	0.551679
60665700	0.506165
60666000	0.536923
60666300	0.555583
60666600	0.571696
60666900	0.666493
60667200	0.683803
60667500	0.852991
60667800	0.831808
60668100	0.908154
60668400	0.961561
60668700	0.861416
60669000	0.769349
60669300	0.677885
60669600	0.645835
60669900	0.645578
60670200	0.613724
60670500	0.563011
60670800	0.457075
60671100	0.419545
60671400	0.503013
60671700	0.531464
60672000	0.568237
60672300	0.481335
60672600	0.561231
60672900	0.567699
60673200	0.571125
60673500	0.620796
60673800	0.754026
60674100	0.758345
60674400	0.663876
60674700	0.632388
60675000	0.623879
60675300	0.565035
60675600	0.595142
60675900	0.555466
60676200	0.526773
60676500	0.493329
60676800	0.465317
60677100	0.506176
60677400	0.504564
60677700	0.508927
60678000	0.552911
60678300	0.564047
60678600	0.577249
60678900	0.507802
60679200	0.541803
60679500	0.519386
60679800	0.541238
60680100	0.483311
60680400	0.54477
60680700	0.513006
60681000	0.47457
60681300	0.454307
60681600	0.490853
60681900	0.478417
60682200	0.503491
60682500	0.552337
60682800	0.543001
60683100	0.528281
60683400	0.513723
60683700	0.530862
60684000	0.55519
60684300	0.553319
60684600	0.582053
60684900	0.545828
60685200	0.527639
60685500	0.539486
60685800	0.596543
60686100	0.598455
60686400	0.684096
60686700	0.713398
60687000	0.767884
60687300	0.787256
60687600	0.920901
60687900	0.973475
60688200	0.994354
60688500	0.906262
60688800	0.817146
60689100	0.788613
60689400	0.757163
60689700	0.583286
60690000	0.590704
60690300	0.5503
60690600	0.591927
60690900	0.62318
60691200	0.637385
60691500	0.639453
60691800	0.659184
60692100	0.667281
60692400	0.598618
60692700	0.66886
60693000	0.677341
60693300	0.594343
60693600	0.544132
60693900	0.528119
60694200	0.51765
60694500	0.535699
60694800	0.500349
60695100	0.537609
60695400	0.521565
60695700	0.510321
60696000	0.482615
60696300	0.537247
60696600	0.522588
60696900	0.611946
60697200	0.596944
60697500	0.560031
60697800	0.616307
60698100	0.602404
60698400	0.536267
60698700	0.492219
60699000	0.49117
60699300	0.506402
60699600	0.497241
60699900	0.444601
60700200	0.405525
60700500	0.409768
60700800	0.483663
60701100	0.537754
60701400	0.542566
60701700	0.625989
60702000	0.573838
60702300	0.582125
60702600	0.545716
60702900	0.637533
60703200	0.63261
60703500	0.605016
60703800	0.694381
60704100	0.700977
60704400	0.765956
60704700	0.804898
60705000	0.771004
60705300	0.808906
60705600	0.798611
60705900	0.750978
60706200	0.717189
60706500	0.727669
60706800	0.808175
60707100	0.81222
60707400	0.882368
60707700	0.833736
60708000	0.843743
60708300	0.79907
60708600	0.885127
60708900	0.869595
60709200	0.81306
60709500	0.781898
60709800	0.814468
60710100	0.794635
60710400	0.753561
60710700	0.738252
60711000	0.686876
60711300	0.698673
60711600	0.716835
60711900	0.799172
60712200	0.876845
60712500	0.846105
60712800	0.78539
60713100	0.713618
60713400	0.733345
60713700	0.724598
60714000	0.663261
60714300	0.656064
60714600	0.675794
60714900	0.685681
60715200	0.642611
60715500	0.690329
60715800	0.65008
60716100	0.664772
60716400	0.730127
60716700	0.63213
60717000	0.738207
60717300	0.863197
60717600	0.814182
60717900	0.82965
60718200	0.895922
60718500	0.980544
60718800	0.919945
60719100	0.910273
60719400	0.747511
60719700	0.662213
60720000	0.737102
60720300	0.643049
60720600	0.668939
60720900	0.665273
60721200	0.647571
60721500	0.621039
60721800	0.733701
60722100	0.798592
60722400	0.771681
60722700	0.750725
60723000	0.787799
60723300	0.821462
60723600	0.894479
60723900	0.981941
60724200	1.00528
60724500	0.91913
60724800	1.02971
60725100	0.931636
60725400	0.928122
60725700	0.920687
60726000	0.877295
60726300	0.947085
60726600	0.990452
60726900	0.967948
60727200	0.869438
60727500	0.856043
60727800	0.863061
60728100	0.905978
60728400	0.981391
60728700	0.890694
60729000	0.919284
60729300	0.895026
60729600	0.900204
60729900	0.73209
60730200	0.735342
60730500	0.796293
60730800	0.873731
60731100	0.96921
60731400	0.844664
60731700	0.76865
60732000	0.712914
60732300	0.640561
60732600	0.578257
60732900	0.724957
60733200	0.686817
60733500	0.71818
60733800	0.725814
60734100	0.758342
60734400	0.731802
60734700	0.843666
60735000	0.714606
60735300	0.726855
60735600	0.610493
60735900	0.681761
60736200	0.671062
60736500	0.605585
60736800	0.605329
60737100	0.662716
60737400	0.668001
60737700	0.631438
60738000	0.583019
60738300	0.510193
60738600	0.523358
60738900	0.574407
60739200	0.558011
60739500	0.643148
60739800	0.57567
60740100	0.562157
60740400	0.542075
60740700	0.5803
60741000	0.667696
60741300	0.639736
60741600	0.62894
60741900	0.556688
60742200	0.628586
60742500	0.604089
60742800	0.586113
60743100	0.631728
60743400	0.648978
60743700	0.716247
60744000	0.790094
60744300	0.775428
60744600	0.802625
60744900	0.678117
60745200	0.796462
60745500	0.727723
60745800	0.753673
60746100	0.688963
60746400	0.643871
60746700	0.678277
60747000	0.60592
60747300	0.625279
60747600	0.548628
60747900	0.476777
60748200	0.535375
60748500	0.533179
60748800	0.521727
60749100	0.485806
60749400	0.480282
60749700	0.537786
60750000	0.56331
60750300	0.531557
60750600	0.566937
60750900	0.590393
60751200	0.612473
60751500	0.70971
60751800	0.622153
60752100	0.608764
60752400	0.677716
60752700	0.636192
60753000	0.66704
60753300	0.693681
60753600	0.772402
60753900	0.722476
60754200	0.727986
60754500	0.656469
60754800	0.699691
60755100	0.688067
60755400	0.671343
60755700	0.652744
60756000	0.810622
60756300	0.720391
60756600	0.720819
60756900	0.679641
60757200	0.615387
60757500	0.605764
60757800	0.545795
60758100	0.542257
60758400	0.531061
60758700	0.619702
60759000	0.582535
60759300	0.574122
60759600	0.552908
60759900	0.537755
60760200	0.553714
60760500	0.598213
60760800	0.576328
60761100	0.524937
60761400	0.501342
60761700	0.504795
60762000	0.45584
60762300	0.494977
60762600	0.592854
60762900	0.711724
60763200	0.725318
60763500	0.611662
60763800	0.664188
60764100	0.615447
60764400	0.676358
60764700	0.719369
60765000	0.723611
60765300	0.746464
60765600	0.751008
60765900	0.785539
60766200	0.745041
60766500	0.694508
60766800	0.641107
60767100	0.709029
60767400	0.825683
60767700	0.743636
60768000	0.72413
60768300	0.738387
60768600	0.676608
60768900	0.695251
60769200	0.735177
60769500	0.812368
60769800	0.786153
60770100	0.762321
60770400	0.687825
60770700	0.758072
60771000	0.732991
60771300	0.695272
60771600	0.782725
60771900	0.868681
60772200	0.917214
60772500	0.925612
60772800	0.911416
60773100	0.954844
60773400	1.04181
60773700	1.00045
60774000	1.01404
60774300	0.877393
60774600	0.852414
60774900	0.857209
60775200	0.881493
60775500	0.866245
60775800	0.810882
60776100	0.839263
60776400	0.828004
60776700	0.757342
60777000	0.732459
60777300	0.73889
60777600	0.765014
60777900	0.85251
60778200	0.927486
60778500	0.918095
60778800	1.00352
60779100	0.92739
60779400	0.906597
60779700	0.820458
60780000	0.817451
60780300	0.824633
60780600	0.896218
60780900	0.834424
60781200	0.864438
60781500	0.820204
60781800	0.922329
60782100	1.04115
60782400	1.17968
60782700	1.16534
60783000	1.22861
60783300	1.49058
